gender,height,weight,wingspan,experience,boulder_max,boulder_recent,boulder_90,route_max,route_recent,route_90,freq_climb,hrs_climb,hrs_train,freq_hang,weight_hang_half,weight_hang_open,mm_hang_half,mm_hang_open,campus_freq,campus_dur,end_freq,cross_freq,hrs_cross,pull_rep,pull_weight,push_rep,lsit_time,back_2,back_3,front_2,front_3,full_crimp,half_crimp,middle_2,monos,open_crimp,pinch,slopers,hangboard,no_hangs,max_weight,min_edge,one_arm_hang_program,other_protocol,repeaters,hangboard_2,4x4,arc,feet_on_campusing,laps_of_routes,max_moves,hangboard_repeater_protocols,other,route_climbing_intervals,systems_boards,threshold_intervals,endurance,antagonists,core,legs,upper_body_pulling,upper_body_pushing,strength,indoor,outdoor,act_count,running,yoga,biking,cardio,hiking,other_cross
1,165.0,61.0,160.0,1,4.0,4.0,2.0,19,19,17,3,7,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,0,1,0,0,0,0,0,0,0
0,179.0,73.0,181.0,0,4.0,4.0,3.0,21,21,17,2,6,0,0,0.0,0.0,0.0,0.0,0,0,0,2,4,18.0,0.0,70.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,0,0,1,1,1,True,1,0,0,0,0,0,0,0,0
0,180.0,72.0,160.0,1,8.0,8.0,6.0,25,25,22,5,8,4,1,0.0,0.0,0.0,0.0,0,0,2,2,3,25.0,0.0,100.0,0.0,0,1,0,1,0,0,0,0,1,0,1,True,0,0,0,0,0,1,True,1,0,0,0,0,0,0,0,1,0,True,0,1,0,1,1,True,0,1,0,0,0,0,0,0,0
0,178.0,68.0,180.0,2,9.0,8.0,5.0,23,23,21,2,6,5,2,0.0,20.0,8.0,10.0,2,2,2,2,3,25.0,15.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,1,True,0,1,0,0,0,1,True,1,0,0,0,0,1,0,0,1,0,True,1,1,0,1,0,True,0,1,0,0,0,0,0,0,0
0,183.0,86.0,188.0,3,7.0,7.0,5.0,21,21,18,3,6,2,0,86.0,95.0,0.0,0.0,0,0,0,2,4,13.0,95.0,40.0,30.0,0,1,0,1,0,0,1,0,1,1,1,True,0,1,1,0,0,1,True,1,1,0,1,0,1,0,0,1,0,True,1,1,1,1,1,True,0,1,0,0,0,0,0,0,0
0,170.0,85.0,168.0,1,2.0,2.0,1.0,23,23,19,2,8,2,1,0.0,0.0,0.0,0.0,0,0,0,2,2,8.0,0.0,10.0,15.0,0,0,0,0,0,0,1,0,1,0,0,True,0,0,0,0,1,0,True,0,0,0,0,0,0,0,0,0,0,False,1,0,0,1,1,True,1,0,1,0,0,0,0,0,1
0,185.0,78.0,175.0,5,7.0,7.0,4.0,24,24,21,2,5,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,12.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0
0,185.0,78.0,175.0,5,7.0,7.0,4.0,24,24,21,2,5,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,12.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0
0,180.0,81.0,177.74713958810068,2,7.0,6.0,4.0,25,23,21,3,10,2,0,50.0,0.0,0.0,0.0,0,0,0,0,0,8.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,1,1,True,0,0,0,0,0,1,True,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,0,1,0,0,0,0,0,0,0
0,178.0,74.0,177.0,10,7.0,7.0,5.0,25,25,20,3,5,2,1,5.0,22.0,0.0,0.0,2,1,1,1,1,0.0,24.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,True,0,1,0,0,0,1,True,1,1,0,0,0,1,0,0,0,0,True,0,1,0,1,0,True,0,1,0,0,0,0,0,0,0
0,178.0,82.0,180.0,1,5.0,5.0,3.0,19,18,17,2,6,0,0,0.0,0.0,0.0,0.0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,1,0,0,1,1,True,0,1,0,0,0,0,0,0,0
0,176.0,76.0,170.0,1,6.0,6.0,5.0,22,22,22,3,6,0,0,0.0,0.0,0.0,0.0,0,0,1,3,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,1,0,0,0,0,0,0,0,0,True,1,1,0,0,0,True,0,1,2,1,1,0,0,0,0
0,183.0,79.0,181.0,3,9.0,9.0,5.0,27,21,25,5,24,8,2,36.0,36.0,0.0,0.0,0,0,2,1,1,19.0,34.0,50.0,50.0,0,1,0,1,0,1,1,1,1,1,1,True,0,1,1,1,0,1,True,1,1,0,1,0,1,0,0,0,0,True,0,0,0,1,1,True,0,1,1,0,1,0,0,0,0
0,182.0,80.0,180.0,3,8.0,7.0,6.0,27,25,24,3,5,4,2,0.0,0.0,0.0,0.0,1,1,1,2,2,20.0,190.0,60.0,0.0,0,0,0,0,0,0,0,0,1,1,1,True,0,0,1,0,0,0,True,0,0,0,1,0,0,0,0,0,0,True,1,1,1,1,1,True,0,1,1,0,1,0,0,0,0
0,180.0,92.0,190.0,1,5.0,4.0,3.0,19,18,17,2,4,0,0,0.0,0.0,0.0,0.0,0,0,1,1,1,8.0,8.0,25.0,30.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,1,0,0,0,1,0,0,0,0,0,True,0,1,1,1,0,True,0,1,0,0,0,0,0,0,0
1,165.0,53.0,155.0,1,6.0,6.0,5.0,25,25,24,4,5,3,1,0.0,0.0,0.0,0.0,0,0,1,0,0,15.0,0.0,70.0,0.0,0,1,0,1,0,1,0,0,1,1,1,True,0,0,0,0,0,1,True,0,1,0,1,0,1,0,0,0,0,True,0,0,0,0,0,False,1,0,1,0,0,0,1,0,0
0,180.0,70.0,183.0,6,9.0,8.0,7.0,31,31,30,5,8,3,3,35.0,32.0,5.0,8.0,0,0,1,2,2,25.0,40.0,30.0,30.0,0,0,0,1,0,1,1,0,0,0,1,True,0,0,0,1,0,1,True,1,0,0,0,0,0,0,0,0,0,True,1,1,1,1,1,True,0,1,0,0,0,0,0,0,0
0,192.0,89.0,208.0,1,6.0,6.0,4.0,23,23,21,3,10,4,0,0.0,0.0,0.0,0.0,0,0,0,6,4,12.0,0.0,25.0,35.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,1,1,0,1,1,True,0,1,0,0,0,0,0,0,0
0,177.0,72.0,179.0,5,5.0,5.0,3.0,19,19,17,3,4,3,1,0.0,0.0,18.0,18.0,0,0,1,2,2,20.0,21.0,30.0,25.0,0,0,0,0,0,1,0,0,1,0,0,True,0,1,0,0,0,0,True,1,1,0,0,0,0,0,0,0,0,True,1,1,1,1,1,True,0,1,2,0,1,1,0,0,0
1,169.0,57.0,170.0,5,3.0,3.0,1.0,17,17,17,2,4,0,0,0.0,0.0,0.0,0.0,0,0,0,4,8,4.0,0.0,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,1,1,1,1,1,True,1,0,1,0,0,0,1,0,0
0,180.0,74.0,184.0,12,7.0,7.0,5.0,29,28,26,3,8,4,1,43.0,0.0,0.0,0.0,0,0,1,1,1,0.0,110.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,True,1,1,0,1,0,0,True,1,0,0,0,0,0,0,1,0,0,True,1,1,1,0,1,True,0,1,1,0,0,0,0,1,0
0,174.0,68.0,175.0,2,8.0,8.0,6.0,24,24,21,4,5,3,1,0.0,0.0,0.0,0.0,2,1,1,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,True,0,0,0,0,0,1,True,0,0,0,0,0,0,0,0,0,0,False,0,1,0,1,0,True,0,1,0,0,0,0,0,0,0
0,194.0,80.0,196.0,0,3.0,3.0,2.0,16,16,15,4,7,1,2,0.0,0.0,25.0,25.0,0,0,1,2,1,12.0,0.0,45.0,10.0,0,0,0,0,0,0,0,0,1,0,1,True,0,0,1,0,0,0,True,0,0,0,1,0,0,0,0,0,0,True,0,1,0,1,0,True,1,0,1,0,0,0,1,0,0
0,183.0,98.0,183.0,5,4.0,4.0,3.0,24,21,20,3,10,2,1,0.0,0.0,0.0,0.0,0,0,2,2,5,9.0,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,1,True,0,1,0,0,0,0,True,0,0,0,1,0,0,0,0,0,0,True,0,1,0,1,1,True,0,1,1,1,0,0,0,0,0
0,179.0,68.0,179.0,7,6.0,5.0,4.0,26,22,18,3,6,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,12.0,0.0,0.0,0.0,1,1,1,1,0,1,1,0,1,0,1,True,0,0,0,0,0,1,True,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,0,1,1,0,0,0,1,0,0
0,186.0,78.0,190.0,8,8.0,8.0,5.0,27,21,22,2,4,2,0,0.0,0.0,0.0,0.0,2,1,0,0,0,12.0,0.0,15.0,60.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,0,0,0,1,0,True,1,0,0,0,0,0,0,0,0
0,171.0,65.0,168.0,5,3.0,3.0,2.0,18,18,17,3,6,1,0,0.0,0.0,0.0,0.0,1,2,2,2,2,20.0,45.0,35.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,1,0,0,0,0,0,0,True,0,1,1,1,1,True,0,1,1,1,0,0,0,0,0
0,172.0,61.0,180.0,5,8.0,8.0,6.0,25,25,20,4,6,8,2,36.0,40.0,0.0,0.0,2,2,1,3,4,35.0,45.0,14.0,40.0,0,1,0,0,0,1,0,0,1,1,1,True,0,1,0,0,0,0,True,1,0,0,0,0,0,1,0,1,0,True,1,1,0,1,1,True,0,1,2,1,0,1,0,0,0
0,162.0,56.0,162.0,5,5.0,5.0,3.0,20,20,18,3,7,1,0,0.0,0.0,0.0,0.0,0,0,0,1,1,12.0,0.0,35.0,15.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,1,0,0,True,1,1,0,0,0,True,1,0,2,0,1,0,1,0,0
0,129.5,69.0,129.5,10,9.0,8.0,6.0,28,26,25,3,2,4,2,27.0,30.0,18.0,12.0,0,0,2,2,1,0.0,0.0,0.0,0.0,0,0,0,1,0,0,1,0,1,1,0,True,0,1,0,1,0,1,True,1,0,0,1,0,0,0,0,0,0,True,1,1,0,1,1,True,0,1,1,0,1,0,0,0,0
1,162.0,61.0,168.0,3,9.0,9.0,8.0,12,12,12,4,7,8,2,30.0,20.0,12.0,12.0,1,1,3,3,6,12.0,13.0,40.0,30.0,0,0,0,0,0,1,0,0,1,1,0,True,0,1,0,1,0,0,True,1,0,0,0,1,1,0,0,1,0,True,1,1,1,1,1,True,0,1,0,0,0,0,0,0,0
1,163.0,55.0,166.0,0,6.0,6.0,4.0,24,24,21,5,12,2,0,0.0,0.0,0.0,0.0,0,0,3,3,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,1,0,0,1,0,0,0,True,0,1,1,1,1,True,1,0,0,0,0,0,0,0,0
0,177.0,74.0,183.0,7,10.0,8.0,7.0,29,27,27,3,2,12,2,39.0,39.0,17.0,17.0,1,1,1,2,2,25.0,27.0,69.0,23.0,0,0,0,0,0,1,0,0,0,0,0,True,0,1,1,0,0,1,True,1,0,0,0,0,1,0,0,1,0,True,1,1,1,1,1,True,0,1,0,0,0,0,0,0,0
0,185.0,74.0,180.0,1,6.0,5.0,4.0,25,25,24,2,4,4,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,True,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,False,1,1,0,0,0,True,1,0,0,0,0,0,0,0,0
0,180.0,78.0,181.0,14,10.0,9.0,7.0,28,26,28,4,10,12,2,52.0,50.0,8.0,8.0,1,1,1,2,1,30.0,57.0,30.0,20.0,0,0,0,0,0,1,0,1,0,0,0,True,0,1,0,1,0,0,True,0,0,0,0,0,0,0,1,0,0,True,1,1,1,0,0,True,0,1,0,0,0,0,0,0,0
0,177.0,72.0,180.0,10,6.0,5.0,4.0,26,25,24,3,3,3,1,0.0,0.0,0.0,0.0,1,1,0,2,1,0.0,0.0,0.0,0.0,0,0,1,1,0,1,1,0,0,1,1,True,0,0,0,0,0,1,True,0,0,0,0,0,0,0,0,1,0,True,1,1,0,0,1,True,0,1,0,0,0,0,0,0,0
0,172.0,57.0,172.0,5,6.0,6.0,4.0,25,25,23,3,6,1,0,0.0,0.0,0.0,0.0,0,0,0,2,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,1,0,0,0,0,True,1,0,0,0,0,0,0,0,0
0,180.0,82.0,180.0,2,6.0,4.0,4.0,24,24,22,1,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,10.0,0.0,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,1,0,0,0,True,0,0,0,0,0,False,1,0,1,1,0,0,0,0,0
0,185.0,88.0,0.0,10,9.0,8.0,6.0,12,11,11,3,5,2,2,27.0,29.0,8.0,7.0,0,0,0,2,4,20.0,60.0,50.0,10.0,0,0,0,0,0,1,0,0,1,0,0,True,0,1,0,0,0,0,True,1,0,0,0,0,1,0,0,0,0,True,1,0,1,0,1,True,0,1,2,1,1,0,0,0,0
0,174.0,75.0,178.0,2,5.0,5.0,4.0,24,24,20,3,3,4,2,0.0,0.0,14.0,14.0,0,0,1,2,1,12.0,0.0,45.0,0.0,0,0,0,0,0,1,0,0,1,0,0,True,0,0,1,0,0,0,True,0,0,0,1,1,0,0,0,0,0,True,1,1,0,1,1,True,0,1,0,0,0,0,0,0,0
0,183.0,85.0,187.0,2,5.0,5.0,3.0,22,22,18,3,9,2,2,1.0,10.0,18.0,18.0,0,0,0,2,3,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,True,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,False,1,1,1,0,1,True,1,0,0,0,0,0,0,0,0
0,171.0,59.0,171.0,1,7.0,7.0,5.0,28,28,24,3,10,2,0,0.0,0.0,0.0,0.0,0,0,0,2,2,0.0,0.0,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,1,0,0,0,0,True,1,0,1,0,1,0,0,0,0
0,180.0,70.0,183.0,7,11.0,11.0,9.0,32,30,30,4,11,5,3,57.0,55.0,5.0,5.0,0,0,2,1,2,28.0,35.0,35.0,30.0,0,0,0,1,0,1,1,0,0,1,0,True,1,1,1,1,0,1,True,1,0,0,1,0,0,0,0,0,0,True,1,1,0,1,1,True,0,1,0,0,0,0,0,0,0
0,180.0,70.0,180.0,8,9.0,8.0,6.0,28,26,25,4,3,2,1,58.0,41.0,0.0,0.0,0,0,1,1,1,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,1,1,1,True,0,1,0,0,0,0,True,0,1,0,1,0,0,0,0,0,0,True,0,1,1,1,0,True,0,1,0,0,0,0,0,0,0
0,185.0,100.0,187.0,1,5.0,4.0,2.0,18,16,16,2,3,0,0,0.0,0.0,0.0,0.0,0,0,0,3,5,20.0,30.0,45.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,1,1,1,1,1,True,0,1,0,0,0,0,0,0,0
0,185.0,65.0,183.0,2,7.0,6.0,5.0,27,26,25,2,7,1,0,0.0,0.0,0.0,0.0,0,0,1,1,1,6.0,0.0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,1,0,0,0,0,0,0,True,1,1,0,0,0,True,0,1,0,0,0,0,0,0,0
0,191.0,113.0,180.0,0,3.0,3.0,0.0,18,18,15,2,4,6,0,0.0,0.0,0.0,0.0,0,0,0,3,6,0.0,0.0,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,0,1,1,1,1,True,0,1,1,0,0,0,1,0,0
0,172.0,75.0,170.0,5,4.0,4.0,3.0,18,18,18,3,8,2,0,0.0,0.0,0.0,0.0,1,1,0,1,1,20.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,1,1,0,0,1,True,1,0,0,0,0,0,0,0,0
0,170.0,68.0,190.0,1,5.0,5.0,3.0,11,11,11,1,2,0,0,0.0,0.0,0.0,0.0,0,0,0,1,1,15.0,150.0,50.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,1,0,0,0,0,True,0,1,1,0,1,0,0,0,0
0,175.0,70.0,174.0,5,7.0,7.0,5.0,24,24,22,6,10,3,3,0.0,0.0,0.0,0.0,0,0,2,1,1,17.0,45.0,40.0,45.0,0,0,0,0,0,1,0,0,0,0,0,True,0,0,1,0,0,0,True,1,0,0,1,0,0,0,0,0,0,True,0,0,0,0,1,True,0,1,0,0,0,0,0,0,0
1,167.0,70.0,165.0,8,11.0,8.0,7.0,28,26,26,5,10,8,1,0.0,0.0,8.0,9.0,1,1,2,2,5,12.0,18.0,20.0,34.0,0,0,0,0,0,1,0,0,1,1,1,True,0,0,1,0,0,1,True,1,1,0,1,0,0,0,1,0,0,True,1,1,0,1,1,True,0,1,2,1,1,0,0,0,0
1,162.0,56.0,162.0,10,6.0,6.0,4.0,25,24,21,3,7,1,1,0.0,0.0,0.0,0.0,0,0,0,1,1,5.0,0.0,20.0,0.0,0,0,0,0,1,0,0,0,0,0,0,True,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,False,0,1,1,1,0,True,0,1,2,0,1,0,1,0,0
0,178.0,66.0,188.0,3,6.0,6.0,4.0,25,25,22,3,5,1,1,0.0,0.0,0.0,0.0,0,0,0,1,1,16.0,0.0,35.0,0.0,0,0,0,0,0,0,0,0,1,0,1,True,0,0,0,0,0,1,True,0,0,0,0,0,0,0,0,0,0,False,0,1,0,1,0,True,0,1,1,0,0,1,0,0,0
0,187.0,72.0,190.0,2,8.0,8.0,6.0,25,20,20,3,10,2,0,20.0,30.0,6.0,10.0,3,1,1,0,0,18.0,20.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,1,0,0,0,0,0,0,True,0,0,0,0,0,False,0,1,1,0,1,0,0,0,0
0,175.0,64.0,177.0,3,6.0,6.0,6.0,25,24,24,3,6,11,0,0.0,0.0,0.0,0.0,1,1,3,3,3,18.0,20.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,1,0,0,0,1,0,1,True,0,1,0,1,1,True,0,1,1,0,0,0,1,0,0
1,167.0,73.0,176.0,0,2.0,2.0,0.0,13,13,12,2,3,2,0,0.0,0.0,0.0,0.0,0,0,1,1,2,0.0,0.0,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,1,0,0,True,1,1,1,1,1,True,1,0,0,0,0,0,0,0,0
0,183.0,67.0,176.0,1,6.0,6.0,4.0,25,25,21,3,7,2,0,0.0,0.0,0.0,0.0,0,0,0,0,0,18.0,10.0,40.0,2.0,0,1,1,0,0,0,0,0,0,0,1,True,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,1,0,1,0,0,0,0,0,1
0,174.0,60.0,179.0,0,6.0,6.0,4.0,25,25,24,4,3,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,10.0,0.0,30.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,1,0,0,0,0,0,0,0,0
0,179.0,66.0,179.0,3,8.0,8.0,5.0,12,12,11,4,9,3,1,0.0,0.0,10.0,15.0,1,1,1,1,2,22.0,0.0,50.0,0.0,0,0,0,0,0,1,1,0,1,1,1,True,0,0,1,0,0,1,True,0,1,0,0,1,1,0,1,0,0,True,0,1,0,1,0,True,1,0,1,0,1,0,0,0,0
1,165.0,53.0,164.0,4,4.0,5.0,3.0,24,24,20,2,2,2,0,0.0,0.0,0.0,0.0,0,0,0,1,1,3.0,0.0,10.0,0.0,0,0,0,0,0,0,0,0,1,0,0,True,0,0,1,0,0,0,True,0,0,0,0,0,0,0,0,0,0,False,1,0,0,0,0,True,0,1,0,0,0,0,0,0,0
0,182.0,65.0,180.0,1,6.0,5.0,4.0,22,21,19,2,3,0,0,0.0,0.0,0.0,0.0,0,0,0,2,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,0,1,1,1,1,True,0,1,0,0,0,0,0,0,0
0,180.0,86.0,180.0,1,5.0,5.0,4.0,25,25,23,3,3,3,1,0.0,0.0,0.0,0.0,0,1,1,3,3,10.0,0.0,30.0,10.0,0,0,0,1,0,1,0,0,1,1,0,True,0,0,1,0,0,1,True,1,0,0,0,0,0,0,0,1,0,True,1,1,1,1,1,True,0,1,1,0,1,0,0,0,0
0,184.0,87.0,185.0,2,4.0,4.0,3.0,20,20,17,3,2,3,0,0.0,0.0,0.0,0.0,0,0,1,3,2,13.0,20.0,50.0,30.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,1,0,0,0,0,0,0,True,1,1,1,1,1,True,0,1,1,0,0,0,1,0,0
0,188.0,65.0,190.0,1,4.0,4.0,3.0,25,25,18,2,4,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,12.0,0.0,50.0,3.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,1,0,1,0,1,0,0,0,0
0,180.0,76.0,187.0,1,6.0,5.0,4.0,24,24,23,3,3,3,2,20.0,0.0,12.0,18.0,1,1,1,4,4,22.0,35.0,50.0,45.0,0,0,0,0,1,1,0,0,1,0,0,True,0,1,0,0,0,1,True,0,0,0,1,0,1,0,0,0,0,True,1,1,1,1,1,True,0,1,1,0,0,0,1,0,0
0,193.0,76.0,200.0,0,4.0,4.0,2.0,19,19,18,2,4,0,0,0.0,0.0,0.0,0.0,0,0,0,2,4,12.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,0,0,1,1,1,True,1,0,1,0,0,1,0,0,0
0,180.0,72.0,180.0,3,8.0,8.0,5.0,26,26,24,4,12,9,2,22.0,20.0,8.0,8.0,0,0,0,2,3,20.0,27.0,27.0,30.0,0,0,0,0,0,1,0,0,1,0,1,True,0,1,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,False,0,1,0,1,0,True,0,1,0,0,0,0,0,0,0
0,167.0,62.0,172.0,1,7.0,6.0,4.0,24,24,22,4,12,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,25.0,15.0,20.0,5.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,0,1,0,0,0,0,0,0,0
0,173.0,130.0,178.0,2,7.0,7.0,4.0,25,25,21,3,6,0,0,0.0,0.0,0.0,0.0,0,0,0,2,2,15.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,1,1,1,1,1,True,1,0,0,0,0,0,0,0,0
0,176.0,73.0,184.0,6,7.0,6.0,4.0,25,22,20,2,4,2,2,0.0,0.0,0.0,0.0,0,0,0,2,2,12.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,True,0,0,1,1,0,1,True,0,0,0,0,0,0,0,0,0,0,False,0,0,1,1,1,True,1,1,2,0,1,0,0,1,0
1,165.0,63.0,164.0,3,6.0,4.0,3.0,26,24,23,2,6,1,1,0.0,0.0,0.0,0.0,0,0,1,1,1,10.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,True,0,0,0,0,1,0,True,0,0,0,1,0,0,0,0,0,0,True,0,1,1,1,1,True,0,1,0,0,0,0,0,0,0
0,178.0,72.0,177.0,1,4.0,4.0,3.0,20,20,19,3,3,5,1,0.0,0.0,15.0,15.0,0,0,0,3,3,15.0,55.0,30.0,0.0,0,1,0,1,1,1,0,0,1,1,1,True,0,0,0,0,1,0,True,0,0,0,0,0,0,0,0,0,0,False,1,0,1,1,1,True,1,0,1,1,0,0,0,0,0
1,160.0,117.0,160.0,5,5.0,5.0,3.0,22,22,20,3,8,0,0,0.0,0.0,0.0,0.0,0,0,0,2,3,5.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,1,1,1,1,1,True,1,0,1,0,0,0,1,0,0
1,168.0,140.0,170.0,5,6.0,3.0,2.0,22,21,18,2,3,4,0,0.0,0.0,0.0,0.0,0,0,0,2,1,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,0,1,1,1,1,True,0,1,1,0,0,0,1,0,0
0,193.0,86.0,193.0,1,7.0,7.0,2.0,23,23,17,3,9,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,10.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,False,0,1,0,0,0,0,0,0,0
0,188.0,82.0,186.0,0,4.0,4.0,3.0,23,23,21,3,11,1,1,0.0,0.0,0.0,0.0,0,0,3,1,1,9.0,0.0,50.0,0.0,0,0,0,0,0,0,0,0,1,1,0,True,0,0,0,0,1,0,True,1,0,0,1,0,0,1,1,0,1,True,0,1,0,1,1,True,0,1,0,0,0,0,0,0,0
1,167.0,56.0,167.0,2,8.0,8.0,6.0,27,27,25,4,16,3,0,0.0,0.0,0.0,0.0,0,0,0,2,2,20.0,15.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,1,1,1,1,1,0,0,0,1,0,True,1,1,1,1,1,True,0,1,4,1,1,1,1,0,0
0,185.0,78.0,185.0,7,8.0,6.0,4.0,26,23,21,2,3,10,2,44.0,44.0,8.0,8.0,1,1,2,2,1,12.0,20.0,25.0,0.0,0,0,0,0,0,1,0,0,1,0,0,True,1,1,1,0,1,1,True,1,0,0,1,1,1,0,0,0,0,True,0,1,0,1,1,True,0,1,0,0,0,0,0,0,0
